      0.414183     0.0939146      0.279382       2.80767
      0.353383      0.208732             0       2.67098
      0.153877      0.251894       1.22963       2.71158
     0.0255129      0.684665       3.06996       1.64798
      0.593638       1.15245       3.81474       1.13806
       1.23205       1.14519       3.35238      0.754972
      0.851321       1.14881       4.61071      0.956051
      0.633345       1.42505       4.70502             0
       0.73326       1.20981       4.55824      0.493049
      0.706696       1.35574       2.99986      0.277788
      0.646297       1.62012       1.90156      0.245456
      0.498273      0.941853       1.51739      0.777961
      0.467068      0.812058       2.53883      0.175111
      0.235148      0.960125       2.01016      0.305758
      0.287998       1.01004       1.51673       0.30942
             0      0.716358       1.20171      0.227618
      0.303827      0.634693       1.38414      0.648694
       0.24529      0.433156       1.75315       1.08086
      0.263217             0       1.78569       1.94586
      0.405079      0.483304       1.35549       1.00374
      0.109587      0.523009       1.30093      0.799297
      0.313025      0.709822       1.04856       1.23193
      0.566724       1.80834      0.809235      0.331026
       0.48101      0.971281       0.13681       1.14901
      0.530735      0.098005      0.471238       1.91619
      0.670788     0.0668092      0.887234       1.78426
      0.569713      0.474044      0.923184       1.63105
      0.396591      0.546425      0.601822        1.1432
      0.477133      0.270848       0.34291       1.10175
      0.474382      0.173956       1.13417      0.745028
      0.501682      0.126282       1.03034      0.593279
      0.315686      0.247766        1.3078      0.400266
      0.685302      0.287271       1.21952             0
      0.687558      0.268274       1.23075             0
      0.949896      0.433446       1.46671             0
      0.829574      0.191585       1.59245      0.345242
      0.811052     0.0101893       1.82702       1.88379
      0.499705      0.182636       2.63983       3.72549
      0.590768      0.552806       1.26691       3.66168
      0.818578      0.583107      0.480405        3.5288
      0.864816       1.21166     0.0308397       1.80488
      0.741812      0.624964      0.238939       2.35237
      0.835657       1.44772      0.505628       1.37301
      0.844174        1.4615      0.203624       1.42136
      0.932665       0.92712       1.05578       1.89393
       1.10271       1.07979      0.656266       2.07467
      0.977131       1.04885     0.0695033       1.95464
       1.05581      0.883561             0       3.07956
       1.07756      0.413381      0.617567        3.5445
       1.17601       1.50715             0       2.21629
       1.12199       2.17878      0.178589        1.6559
      0.813445       2.82823      0.395679      0.698551
      0.723894       2.72242             0      0.948286
      0.777834        3.1349      0.227967      0.589319
      0.500231       1.98516      0.576594       1.26888
      0.680831       2.15241      0.692555      0.712373
      0.420166       2.25558       1.04151      0.578762
      0.450731       2.25644        1.8004       1.03902
      0.555293       2.39753       1.56235      0.422768
      0.666415      0.649581       3.30525       2.52896
      0.329079      0.842771       3.54192       2.87787
      0.730797       1.42447       3.32758       2.47081
      0.685374       1.79287       4.44105        2.0393
      0.846971       2.94611       3.37962       1.03019
      0.771093       2.33078       3.79239       1.22986
      0.537861       1.36446       3.75669       1.43772
      0.517019      0.229517       3.87974       2.13096
      0.855708      0.927225       2.71379      0.624632
      0.923791       1.17308       2.36399             0
       1.12271      0.911109       2.02428      0.553743
       1.27931      0.149453       2.06497      0.678676
       1.33563      0.541996       2.37916       0.70053
       1.08633         1.023       2.42731             0
       1.06661       0.98036      0.939339      0.676438
       1.47186       1.41046       1.52194      0.345897
       1.18039       1.65009       1.26634             0
        1.2705        1.1809       1.77779      0.504752
       1.26992       1.51315       2.07409     0.0294037
       1.19434      0.606563       1.79262       1.17874
      0.944663      0.982422       1.86433      0.897507
      0.584477        0.2472       2.46602       1.50888
      0.562753      0.189257       3.62302       1.66473
      0.173725      0.656473        3.9918       1.40453
      0.284414      0.659702       3.00756       2.26498
      0.617114       1.21005       2.97798       1.73699
      0.604141       1.65587       2.21219       1.66129
      0.958148       2.57144       1.16909        1.1964
        1.0188       2.83812      0.801304       1.56395
      0.707203       2.15489       2.11101       1.80788
      0.594023       1.13387       2.34038       3.24204
       1.32389       1.69258       1.63803       2.89163
       1.78948       1.74611      0.395191       2.60887
       1.72954       1.99238             0       1.67167
       1.90546       2.08617      0.112314       1.45329
       1.79086       1.46214       1.14738        2.7305
       1.59811       1.81593      0.597471       1.54131
       1.70344      0.735965     0.0580474       2.44248
       1.72334      0.430427       1.09721       1.96057
       1.39408       1.10853       1.56227      0.994132
       1.52362       1.20905       1.15557        1.4474
       1.50806      0.802193       1.23477       2.13868
       1.66734       1.09321       1.44914       2.27938
       1.16452       1.05365       1.31911       2.68574
       1.20232       1.98549       1.49198       1.16989
       1.58083       1.66953       1.60454      0.356878
       1.82534       2.18012       1.32768      0.998805
       2.06313       3.47328       1.85013             0
       2.14473       3.12032       1.25225      0.721342
       2.14541       2.59095       0.77224       1.69149
       2.20515       1.23664      0.548429       3.21733
       1.91105             0     0.0303594       4.36158
       1.75634             0     0.0222916       4.75474
       2.00463      0.122315      0.454797        3.9438
       1.64635     0.0896709      0.580438       3.01255
       1.70965       0.47808      0.981814       2.39737
       1.58045             0       2.35098       2.78003
       1.59596      0.170711       2.70382       2.10625
       1.59957      0.930905       2.18165       1.76937
       1.62822      0.775656       1.93522       1.99954
       1.18375      0.528002       1.82789       2.82392
       1.02428      0.939339       1.59991       1.97511
       1.21539      0.624713        1.9644       2.67464
       1.41469      0.723404       1.22498       2.01887
       1.35715       1.62734       1.78638       1.81978
       1.04965        1.6663        1.0492       1.48153
       1.36441       1.27661       1.69847       2.15211
       1.34867      0.854799       1.89281       2.26932
       1.07746      0.995407       2.12971       1.67019
       1.52963        1.4943       1.46937      0.446591
       1.43768       1.07464       1.88867       1.20763
       1.53288      0.855802       1.85225       1.74523
       1.26556       2.10656       3.30679      0.227073
       1.52523       1.38148       2.99058      0.820178
       1.14813       0.30913       3.48708       2.16294
       1.15244      0.594032       3.25785       2.36408
       1.34471        0.4823       0.96008       3.34023
       1.69379       0.39289      0.984009       4.02191
       1.87242       1.07684       1.43336       3.53882
       2.14956       1.58353       1.01702        2.2435
       2.09066       3.21951      0.785002        0.2782
       2.07997       2.93206      0.779562      0.904444
       2.26674       2.30211      0.184562       1.93815
       2.27931       2.53332      0.979785      0.875081
       1.70315       1.27862      0.566349         1.782
       2.16058       2.12625       0.79233      0.555165
       1.62174       1.84082      0.645178      0.806721
       1.63023       1.57786      0.195663       1.22222
        1.3273      0.764469      0.716739       1.97332
       1.51985       0.88186      0.206887       1.96118
       1.43053      0.531235     0.0320451       2.25557
       1.71522             0      0.337025       2.51155
       1.85199      0.638021      0.284436       1.45225
       2.56645       1.02366      0.487322      0.630546
       2.71578      0.664492      0.371556      0.379538
       2.79137      0.398563      0.549318      0.717194
       2.81885      0.908053      0.451153      0.805992
       2.78065       1.02524      0.721037      0.764123
       2.80719      0.656901      0.834921       1.30532
       3.57332       1.25676      0.502095      0.795257
        3.2105        1.2191       0.39727      0.768732
       2.86422       1.44108       1.41411      0.358962
       2.03659       1.28554       1.30136       1.39695
       1.30785       1.14288       2.26776       1.63249
       1.99246       1.72243       2.47917       1.60049
       1.52741        2.0781       1.55782       2.33143
       1.25684      0.394117        1.6823       2.93174
       1.18532      0.571881       1.75857       2.00701
       1.58314        1.2221      0.988809        1.8514
       1.19084      0.280454       2.49668        3.6684
      0.858154     0.0392666       2.03848       4.47698
      0.910223      0.823844        2.0488       3.82188
       1.12959      0.635837        2.2552       3.39212
       1.31319       1.27222       1.70617        2.7271
       1.54435       1.15301       1.69605       3.45789
       1.47497       1.93223       1.74681       2.16339
       1.28698       1.58204       2.35483       1.33698
       1.16016       1.33827       2.64669       2.65172
      0.850796       1.21882       1.30512       3.18672
       0.88992        2.1199       2.26736       2.39258
       1.01887       1.75661       2.06964       2.91262
      0.911558       1.42954       1.90755       2.30154
        1.0636       1.78751         1.815       1.43672
       1.35281       1.26202       2.10565       1.15537
       1.04021       1.13563       2.27055       1.78531
      0.930824      0.802732       3.09268       1.34572
       0.97695      0.361171       4.04757       1.39814
       1.37919      0.248975       3.00204       1.86731
       1.23712       0.22826       2.26302       1.58677
       1.08343       0.37352       2.25608       1.09499
      0.700791      0.910798       1.89232      0.607486
      0.894939       1.03768       1.72886      0.382803
        1.0999      0.453381       1.41432       1.39837
       1.19422             0       1.77273       2.68673
       1.15031       0.13406       2.35082       2.22714
        1.4665             0       2.71359       2.60381
        1.6727      0.159012       2.38954       2.97236
       1.93269             0       1.57436       4.10132
       1.67022      0.982793       1.16661       3.92609
       1.64339      0.974929      0.697381       3.07408
       1.60692       2.24708      0.570861       2.12062
       1.92306       2.17151      0.250634       1.80193
       1.93603       1.54109      0.107009       2.51412
       1.72078       2.32422      0.149781        1.5719
       1.52093       1.57102      0.268506       2.19898
        1.5001       1.77818      0.963518       2.26481
       1.19705       1.52988      0.413364       1.90682
       1.20508       2.40315       1.45063      0.721856
       1.32472      0.963204      0.937413       2.86008
       1.11016      0.956071      0.633402        3.6993
      0.882276       1.91089        0.4156       2.81209
      0.636386       3.64709      0.357059       1.32374
      0.772014       3.86804       1.00561      0.527372
      0.794827       4.33741      0.784952       0.45091
      0.852437       2.60031      0.546718       1.93225
      0.992671       3.40212     0.0925596      0.949475
      0.958021       2.84659      0.345151       2.76509
      0.727476       2.49772       0.21994        2.5793
      0.724211       2.01109      0.525035       2.69727
      0.748191       2.31094         1.733       2.03463
       1.06511        1.1535       1.26363       3.49035
       1.11981      0.610765       1.15717       3.18983
       1.13754      0.886815      0.422246        3.7449
       1.06698      0.964112      0.428504       2.31085
       1.06356       2.16846      0.454319       1.37201
       1.12563       1.69076      0.831672       1.95815
      0.873785       1.62223       1.18194       1.94434
       1.10646      0.917398       1.25188       2.94543
      0.861733       1.03235       1.03366       2.70611
      0.452685       1.17013       1.84742       2.28327
      0.532423       1.44285       2.07571       1.95259
      0.658355       1.95311       2.33733       1.93033
      0.565728       1.89105       1.42711       2.78621
      0.965693       2.02914      0.868611        1.9697
      0.753244       1.54803      0.993713       1.78963
      0.972766      0.295327       1.15007       2.93444
      0.909278       1.08341      0.705055       1.93531
      0.786193       1.03092      0.540289       1.94249
      0.742415      0.917861      0.444069       1.63014
      0.572508       1.36128       0.25408       1.13973
      0.879307       1.64629       1.15593             0
      0.569646      0.989128       1.35432      0.779026
      0.484982       0.72882       1.30714      0.632414
      0.418096      0.290232      0.423385       1.09297
      0.291962      0.772812      0.406876      0.471194
      0.356472      0.722939       0.76045       0.49412
      0.464238       1.22191             0      0.386983
      0.654013       1.51149        1.1158       0.20188
      0.606999       1.36822      0.151995      0.718981
      0.799534       1.35427      0.317479      0.685085
       1.03877       1.33786      0.331014      0.502019
      0.542799      0.841576      0.915936      0.588989
      0.737807      0.732505       1.22104      0.286426
      0.507142      0.284613      0.422342      0.923734
      0.752277      0.141384      0.505048        1.0318
      0.767371      0.363707      0.732463      0.715647
      0.625433      0.432204       0.94275     0.0207788
      0.663416      0.573914       1.02453     0.0948463
      0.536911       0.31993       1.11486             0
       0.57151      0.575068      0.529451             0
      0.730903      0.232348      0.833868      0.624216
      0.964102      0.497993      0.682765      0.364012
      0.749546      0.174673      0.680404       1.18704
      0.857943      0.255971      0.834683       1.21498
      0.821362      0.222689       1.47482       1.16861
       1.03336      0.770846        1.9001       0.59252
       1.47949      0.252131         1.866      0.870745
       1.17654      0.117567       2.56069      0.880646
      0.974797       0.14764       1.37272      0.853003
      0.907462             0      0.591605      0.983865
       1.16204      0.537489        0.5285      0.707096
        1.1841      0.379446      0.591308       1.12215
       1.05202       0.98859       1.01475      0.662735
        1.0301      0.616009      0.953459       0.65769
      0.878679      0.113892       1.42509       1.34011
       1.32692             0      0.504956       2.27124
       1.04332      0.565205      0.677033        2.5288
      0.717505      0.192168      0.508302       2.80977
      0.814785      0.399855      0.309528       3.43339
       1.17317      0.309675      0.541715       2.12213
      0.954913      0.740631      0.505988       2.36648
      0.892376      0.976689      0.217915       1.76742
       1.16579       0.87869      0.369306       1.14917
      0.780984      0.945134      0.599884       1.70855
      0.760925       1.47866      0.623649       1.21893
      0.667963       1.33875      0.413457      0.628529
      0.651364      0.876143      0.330893      0.919644
       0.62636      0.421685      0.254025      0.829284
      0.733311      0.159137       1.25098        1.1199
       1.09368             0      0.595786      0.780953
       1.06618     0.0629727       1.55633      0.311872
        1.0486      0.207038       2.10525      0.571391
       1.09491      0.157898       1.31934      0.363682
       1.11749      0.262772       1.84192     0.0672941
       1.62541      0.394615       1.29147     0.0625451
        1.8647     0.0887602       1.52508      0.985393
       1.67752      0.556359       1.10439      0.967737
       1.74203      0.439317      0.852089     0.0375468
        1.7789      0.424769      0.363823             0
       2.20946       1.12969      0.490528     0.0828866
       2.18265      0.554509      0.487345      0.355907
       2.17641       1.46268      0.546881      0.035262
       2.10926       1.92284      0.252493             0
       2.36152       2.16276      0.205694     0.0740653
       2.55838       1.08115      0.139627      0.613849
       2.34286       1.17332      0.258533      0.159953
       3.06062       0.93334      0.811041       1.20667
       2.94857       1.61427      0.480475      0.246263
       2.80052       1.10322      0.155237       1.03359
       2.87082       1.72154      0.205248       1.00317
       2.21313        1.1731      0.470753       1.43938
       1.71712       1.08062      0.759658       1.35464
       1.56042       1.67257      0.960005      0.649041
       1.68048       1.27808      0.897399      0.877232
       1.59266       1.06015      0.547497      0.514811
       1.54754      0.728324      0.337308      0.471282
       1.45343      0.876401      0.953289      0.196264
       1.71233       1.08993      0.335046     0.0156418
       1.32857       1.13076      0.718121      0.594627
       1.29511      0.597091      0.129394       1.57838
       1.38359      0.749646      0.155122       1.83324
       1.43805       1.63294             0      0.559941
       1.62532       1.79446       0.14385      0.260781
       1.12879       1.61529      0.133109      0.356714
      0.733455       1.14856      0.279214      0.680684
       1.06851       1.79335      0.485404             0
      0.785099       1.38887      0.723987     0.0260386
